SECClasS_Code;SECCLasS_Title;WBS_L1;WBS_Title_L1;WBS_L2;WBS_Title_L2;WBS_L3;WBS_Title_L3;WBS_Code;WBS_Title;Expected_lifespan;Unit of Measure;Conversion Factor (Kg/m3, Kg/m2, kg/m, kg/u);Unit_Cost;GWP A1-A3 (kgCo2e/m3, kgCo2e/m2, kgCo2e/m, kgCo2e/u);Concrete (%);Clay bricks (%);Ceramic Tiles (%);Ceramic (%);Wood (%);Glass (%);Plastics (%);Bituminous material (%);Copper (%);Aluminium (%);Steel (%);Metal (%);Stone (%);Cork (%);Expanded polystyrene (EPS) (%);Extruded polystyrene foam (XPS) (%);Asbestos (%);Gypsum (%);Adobe (%);Teste (%);Fiberglass (%)
Ss_15_10_30_25;Sistemas de escavação de terraplenagem - Earthworks excavating systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_30_27;Sistemas de enchimento de terraplenagem - Earthworks filling systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_30_29;Sistemas de terraplenagem e enchimento ao redor de árvores - Earthworks filling systems around trees;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_30_31;Sistemas de terraplenagem e enchimento perto de paredes de contenção - Earthworks filling systems behind retaining walls;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_30_33;Sistemas de controlo de erosão - Erosion control systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_30_65;Sistemas de revestimento de argila aglomerada - Puddled clay lining systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_30_90;Sistemas de enchimento do solo superficial - Topsoil filling systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_33;Sistemas de eliminação de gás subterrâneos - Ground gas disposal systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_33_34;Sistemas de recolha e ventilação de gás subterrâneo - Ground gas collection and venting systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_35;Sistemas de correção de solo - Ground remediation systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_35_07;Sistemas de biorremediação - Bioremediation systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_35_23;Sistemas de mistura de solo seco - Deep dry soil mixing systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_35_25;Sistemas dinâmicos de compactação profunda - Dynamic deep compaction systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_35_92;Sistemas de compactação por vibração - Vibro-compaction systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_35_94;Sistemas de colunas vibratórias de pedra - Vibro-stone column systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_35_97;Sistemas de mistura de solo húmido - Wet soil mixing systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_45;Sistemas de aterro - Landfill systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_76;Sistemas de eliminação de resíduos do local - Site waste disposal systems;03_;External works;03_01_;Utilities;03_01_02_;Substations and equipment;03_01_02_;Substations and equipment;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_76_21;Sistemas de desidratação - Dewatering systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_78;Sistemas de parede de lama bentonítica - Slurry wall systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_80;Sistemas de estabilização - Stabilization systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_80_15;Sistemas de estabilização de coluna de betão - Concrete column stabilization systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_80_70;Sistemas de parafusamento e cavilhas de escoramento de rocha - Rock bolting and dowelling systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_80_75;Sistemas de parafusamento e cavilhas de escoramento de rocha - Rock bolting and dowelling systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_80_80;Sistemas de estabilização do solo - Soil nailing systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_10_80_85;Sistemas subterrâneos de enchimento de vazios - Subterranean void filling systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30;Sistemas de correção, reparação e renovação - Remediation, repair and renovation systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_10;Sistemas de correção de serviços de construção - Building services remediation systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_12;Sistemas de reparação e renovação de cerâmica - Ceramics repair and renovation systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_15;Sistemas de limpeza de betão e alvenaria - Concrete and masonry cleaning systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_15_15;Sistemas de limpeza de betão - Concrete cleaning systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_15_50;Sistemas de limpeza de alvenaria - Masonry cleaning systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_15_65;Sistemas preliminares de limpeza de betão - Preliminary concrete cleaning systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_15_66;Sistemas preliminares de limpeza de alvenaria - Preliminary masonry cleaning systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_17;Sistemas de reparação e renovação de betão - Concrete repair and renovation systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_17_10;Sistemas de reparação de chapa de aço colada - Bonded steel plate repair systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_17_12;Sistemas de enchimento e reparação de fendas de betão - Concrete crack repair or filling systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_17_14;Sistemas de revestimento e argamassa de betão - Concrete mortar or overlay systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_17_16;Sistemas de revestimento de proteção de betão - Concrete protective coating systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_17_18;Sistemas de repação de betão - Concrete repair systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_17_85;Sistemas de repação de betão pulverizado - Sprayed concrete repair systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_32;Sistemas de eliminação de fungos e baratas - Fungus and beetle eradication systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_32_05;Sistemas de eliminação de baratas - Beetle eradication systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_32_15;Sistemas combinados de tratamento de fungos e baratas - Combined fungus and beetle treatment systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_32_35;Sistemas de tratamento com ar quente de infestação - Hot air infestation treatment systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_32_50;Sistemas de tratamento de fungos na alvenaria - Masonry fungus treatment systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_32_85;Sistemas de tratamento de insetos - Termite treatment systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_32_90;Sistemas de tratamento de fungos de madeira - Timber fungus treatment systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_33;Sistemas de reparação e renovação de vidro - Glass repair and renovation systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_50;Sistemas de reparação e renovação de alvenaria - Masonry repair and renovation systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_50_50;Sistemas de reparação de alvenaria - Masonry repair systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_50_53;Sistemas de reparação de juntas de argamassa - Mortar joint repair systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_50_55;Sistemas de refechamento de juntas de argamassa - Mortar repointing systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_52;Sistemas de reparação e renovação de metal - Metal repair and renovation systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_52_03;Sistemas de reparação de alumínio - Aluminium repair systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_52_15;Sistemas de reparação de cobre - Copper repair systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_52_42;Sistemas de reparação de ferro - Iron repair systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_52_46;Sistemas de reparação de chumbo - Lead repair systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_52_84;Sistemas de reparação de aço - Steel repair systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_65;Sistemas de renovação de dutos - Pipeline renovation systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_65_15;Sistemas de revestimento de tubos de plástico com ajuste perfeito - Close-fit plastics pipe lining systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_65_17;Sistemas de revestimento contínuos de tubos de plástico - Continuous plastics pipe lining systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_65_20;Sistemas de revestimento curados no local - Cured in place lining systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_65_65;Sistemas de revestimento pré-formado - Preformed lining systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_65_72;Sistemas de revestimento com camada interna de plástico rigidamente ancorado (RAPL) - Rigidly anchored plastics inner layer (RAPL) lining systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_65_80;Sistemas de revestimento de spray - Spray lining systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_65_81;Sistemas de revestimento de tubo de plástico enrolado de perfil espiral - Spirally wound plastics pipe lining systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_90;Sistemas de reparação e renovação de madeira - Timber repair and renovation systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_90_82;Sistemas de reparo de juntas de madeira - Timber end lap repair systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_90_84;Sistemas de reforço de juntas de madeira - Timber joint strengthening systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_90_86;Sistemas de reforço externo com prefil de madeira - Timber section repair external splice systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_90_88;Sistemas de reforço interno com prefil de madeira - Timber section repair internal reinforcement systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_90_90;Sistemas de reforço externo com prefil de madeira reforçado - Timber section strengthening external reinforcement systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_30_90_92;Sistemas de reforço externo com prefil de madeira reforçado - Timber section strengthening internal reinforcement systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95;Sistemas de trabalho temporário - Temporary works systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_15;Sistemas de trabalho preparatório temporário - Temporary preparatory works systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_15_10;Sistemas de sondagem - Borehole systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_17;Sistemas de proteção temporária - Temporary protection systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_17_90;Sistemas de aterro temporário - Temporary backfill systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_20;Sistemas temporários de obras estruturais - Temporary whole entity structural works systems;03_;External works;03_01_;Utilities;;;03_01_;Utilities;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_20_30;Sistema de escoramento entre edifícios - Flying shores systems;01_;Shell;01_01_;Foundations Subtructure;;;01_01_;Foundations Subtructure;60;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_20_32;Sistemas de escoramento porticados - Framed retention structure systems;01_;Shell;01_01_;Foundations Subtructure;;;01_01_;Foundations Subtructure;60;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_20_70;Sistemas de escoras inclinadas - Raking shores systems;01_;Shell;01_01_;Foundations Subtructure;;;01_01_;Foundations Subtructure;60;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_20_72;Sistemas de estrutura de retenção - Retention structure systems;01_;Shell;01_01_;Foundations Subtructure;01_01_03_;Retaining Walls;01_01_03_;Retaining Walls;60;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_20_75;Sistemas de estrutura de andaimes de retenção - Scaffold retention structure systems;01_;Shell;01_01_;Foundations Subtructure;01_01_03_;Retaining Walls;01_01_03_;Retaining Walls;60;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_20_87;Sistemas de poço axial - Thrust pit systems;01_;Shell;01_01_;Foundations Subtructure;01_01_01_;Pipes;01_01_01_;Pipes;60;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_25;Sistemas temporários de paredes e barreiras - Temporary wall and barrier works systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_30;Sistemas temporários de cobertura, piso e pavimento - Temporary roof, floor and paving works systems;01_;Shell;;;;;01_;Shell;60;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_32;Sistemas temporários de gestão de água e terra - Temporary water and land management systems;02_;Core;02_05_;Sanitary systems;;;02_05_;Sanitary systems;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_32_85;Lagos de sedimentação - Sedimentation ponds;03_;External works;03_02_;Landscaping;;;03_02_;Landscaping;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_35;Sistemas temporários de acesso a túneis poços, valas e torres - Temporary fixed access, tunnel, shaft, vessel and tower works systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_40;Sistemas de sinalização, acessórios , mobiliário e equipamento (FF&E) temporários - Temporary signage and fittings, furnishings and equipment (FF&E) works systems;03_;External works;03_01_;Utilities;03_01_02_;Substations and equipment;03_01_02_;Substations and equipment;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_45;Sistemas temporários de flora e fauna - Temporary flora and fauna systems;03_;External works;03_02_;Landscaping;;;;Landscaping;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_45_42;Sistemas de interplantação - Intercropping systems;03_;External works;03_02_;Landscaping;;;;Landscaping;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_45_85;Sistemas de cultivo temporário - Spoil heap temporary crop systems;03_;External works;03_02_;Landscaping;;;;Landscaping;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_45_90;Sistemas de cultivo temporário de solo superficial - Topsoil heap temporary crop systems;03_;External works;03_02_;Landscaping;;;;Landscaping;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_55;Sistemas de abastecimento canalizado temporários - Temporary piped supply works systems;03_;External works;03_01_;Utilities;03_01_02_;Substations and equipment;03_01_02_;Substations and equipment;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_55_90;Sistemas de ar comprimido para escavação de túneis - Tunnelling compressed air systems;03_;External works;03_01_;Utilities;03_01_02_;Substations and equipment;03_01_02_;Substations and equipment;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_60;Sistemas de aquecimento, arrefecimento e refrigeração temporários - Temporary heating, cooling and refrigeration works systems;02_;Core;02_05_;Sanitary systems;;;;Sanitary systems;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_65;Sistemas de ventilação e ar condicionado temporários - Temporary ventilation and air conditioning works systems;02_;Core;02_04_;Ventilation system;;;;Ventilation system;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_70;Sistemas de obras elétricas temporárias - Temporary electrical works systems;02_;Core;02_03_;Energy system;;;;Energy system;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_75;Sistemas de comunicações, segurança, controlo e obras de proteção temporários - Temporary communications, security, safety, control and protection works systems;02_;Core;02_06_;Other systems;02_06_03_;Communication and security installations;02_06_03_;Communication and security installations;15;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_80;Sistemas de obras de pavimento rodoviário temporário - Temporary pavement works systems;03_;External works;03_02_;Landscaping;03_02_01_;Paving and other hard surfacing;03_02_01_;Paving and other hard surfacing;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_80_02;Sistemas de estradas de acesso temporário - Temporary access road systems;03_;External works;03_02_;Landscaping;03_02_01_;Paving and other hard surfacing;03_02_01_;Paving and other hard surfacing;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_80_72;Sistemas de obras rodoviárias temporárias - Temporary roadwork systems;03_;External works;03_02_;Landscaping;03_02_01_;Paving and other hard surfacing;03_02_01_;Paving and other hard surfacing;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_15_95_85;Sistemas de obras de engenharia temporárias - Temporary process engineering works systems;03_;External works;03_02_;Landscaping;03_02_01_;Paving and other hard surfacing;03_02_01_;Paving and other hard surfacing;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
